match_id,balls_per_over,team1,team2,gender,season,date,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,tv_umpire,match_referee,winner,winner_runs,winner_wickets,outcome,bowl_out,reserve_umpire,event,match_number,method,eliminator,toss_uncontested
1327276,6,India,Pakistan,male,2022,2022-09-04,Dubai International Cricket Stadium,Dubai,Pakistan,field,Mohammad Nawaz (3),Masudur Rahman,RR Wimalasiri,RSA Palliyaguruge,AJ Pycroft,Pakistan,NA,5,NA,NA,Ahmed Shah Pakteen,Asia Cup,8,NA,NA,NA
1327277,6,India,Sri Lanka,male,2022,2022-09-06,Dubai International Cricket Stadium,Dubai,Sri Lanka,field,MD Shanaka,Ahsan Raza,Bismillah Shinwari,Ahmed Shah Pakteen,AJ Pycroft,Sri Lanka,NA,6,NA,NA,Asif Yaqoob,Asia Cup,9,NA,NA,NA
1327278,6,Afghanistan,Pakistan,male,2022,2022-09-07,Sharjah Cricket Stadium,Sharjah,Pakistan,field,Shadab Khan,AK Chaudhary,J Madanagopal,Gazi Sohel,AJ Pycroft,Pakistan,NA,1,NA,NA,RR Wimalasiri,Asia Cup,10,NA,NA,NA
1327279,6,India,Afghanistan,male,2022,2022-09-08,Dubai International Cricket Stadium,Dubai,Afghanistan,field,V Kohli,Asif Yaqoob,RSA Palliyaguruge,RR Wimalasiri,AJ Pycroft,India,101,NA,NA,NA,Gazi Sohel,Asia Cup,11,NA,NA,NA
1327280,6,Pakistan,Sri Lanka,male,2022,2022-09-09,Dubai International Cricket Stadium,Dubai,Sri Lanka,field,PWH de Silva,Ahmed Shah Pakteen,AK Chaudhary,Masudur Rahman,AJ Pycroft,Sri Lanka,NA,5,NA,NA,Bismillah Shinwari,Asia Cup,12,NA,NA,NA
1327281,6,Sri Lanka,Pakistan,male,2022,2022-09-11,Dubai International Cricket Stadium,Dubai,Pakistan,field,PBB Rajapaksa,AK Chaudhary,Masudur Rahman,Bismillah Shinwari,AJ Pycroft,Sri Lanka,23,NA,NA,NA,J Madanagopal,Asia Cup,NA,NA,NA,NA
1333920,6,Cook Islands,Fiji,male,2022,2022-09-10,"Independence Park, Port Vila",Port Vila,Cook Islands,bat,PV Vuniwaqa,Bri Olewale,M Kenni,NA,NA,Fiji,NA,3,NA,NA,PR Patki,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,3,NA,NA,NA
1333921,6,Samoa,Vanuatu,male,2022,2022-09-10,"Independence Park, Port Vila",Port Vila,Samoa,bat,N Nipiko,CA Polosak,PR Patki,NA,NA,Vanuatu,NA,9,NA,NA,Bri Olewale,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,4,NA,NA,NA
1333922,6,Vanuatu,Cook Islands,male,2022,2022-09-11,"Independence Park, Port Vila",Port Vila,Vanuatu,bat,MTMMJ Ave,Bri Olewale,CA Polosak,NA,NA,Cook Islands,NA,5,NA,NA,PR Patki,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,5,NA,NA,NA
1333923,6,Samoa,Fiji,male,2022,2022-09-11,"Independence Park, Port Vila",Port Vila,Samoa,bat,PV Vuniwaqa,M Kenni,PR Patki,NA,NA,Fiji,NA,3,NA,NA,CA Polosak,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,6,NA,NA,NA
1333924,6,Samoa,Cook Islands,male,2022,2022-09-13,"Independence Park, Port Vila",Port Vila,Cook Islands,field,MTMMJ Ave,Bri Olewale,M Kenni,NA,NA,Cook Islands,NA,4,NA,NA,PR Patki,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,7,NA,NA,NA
1333925,6,Vanuatu,Fiji,male,2022,2022-09-13,"Independence Park, Port Vila",Port Vila,Fiji,field,J Batinibulu,CA Polosak,PR Patki,NA,NA,Vanuatu,18,NA,NA,NA,Bri Olewale,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,8,NA,NA,NA
1333926,6,Samoa,Vanuatu,male,2022,2022-09-14,"Independence Park, Port Vila",Port Vila,Vanuatu,field,AL Stephen,Bri Olewale,CA Polosak,NA,NA,Vanuatu,NA,6,NA,NA,M Kenni,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,9,NA,NA,NA
1333927,6,Fiji,Cook Islands,male,2022,2022-09-14,"Independence Park, Port Vila",Port Vila,Cook Islands,field,MTMMJ Ave,M Kenni,PR Patki,NA,NA,Cook Islands,NA,8,NA,NA,CA Polosak,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,10,NA,NA,NA
